Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,power_count_neg,power_count_pos,power_current,power_current_neg,power_current_pos,power_level_state,power_voltage,power_wattage,power_wattage_neg,power_wattage_pos,iad_millimeter,shader_hitches,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_microseconds,icfl_mean_microseconds,icfl_stdev_microseconds,slice_headroom_mean_microseconds,slice_headroom_stdev_microseconds,slice_gpu_start_delay_min_microseconds,slice_gpu_start_delay_max_microseconds,screen_tear_count,early_frame_count,stale_frame_count,direct_render_frame_count,total_layer_count,merged_layer_count,maximum_rotational_speed_degrees_per_second,eye_texture_scale_factor,foveation_mode,foveation_level,dynamic_foveation_enabled,eye_tracked_foveation_latency_milliseconds,symmetric_fov,eye_buffer_width,eye_buffer_height,swap_chain_width,swap_chain_height,front_buffer_width,front_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,local_dimming_enabled,cabc_enabled,temporal_dimming_enabled,temporal_dimming_gain,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,extrapolation_factor_mean,extrapolation_factor_rms,data_extrapolation_factor_mean,data_extrapolation_factor_rms,app_vss_MB,app_rss_MB,app_uss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_gpu_physical_MB,app_gpu_virtual_MB,app_gpu_allocated_percentage,stale_frames_consecutive,max_repeated_frames,skipped_frames,face_tracking_overall_latency_milliseconds,face_tracking_processing_latency_milliseconds,face_tracking_frame_to_frame_latency_milliseconds,face_tracking_frames_dropped,face_tracking_frames_per_second,eye_tracking_overall_latency_milliseconds,eye_tracking_processing_latency_milliseconds,eye_tracking_frame_to_frame_latency_milliseconds,eye_tracking_frames_dropped,eye_tracking_frames_per_second,hand_tracking_overall_latency_milliseconds,hand_tracking_processing_latency_milliseconds,hand_tracking_frame_to_frame_latency_milliseconds,hand_tracking_frames_dropped,hand_tracking_frames_per_second,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height,app_frame_throttle,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
75007,2694,981,89,45,9999,0,0,593,0,0,0,4193,2486,0,0,63,2,2,3,1382,492,2000,1,0,4,71,72,48348,15110,344,1279,345,69,1578,0,23,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8185,923,0,0,0,0,100,32,51,46,44,29,29,32,0,0,71,0,0,0,0,0,0,13641,1143,963,0,885,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
76007,2694,981,89,45,9999,0,0,485,0,0,0,4193,2033,0,0,63,2,2,4,1382,492,2000,1,0,4,70,72,51864,15087,296,1486,303,66,1227,0,46,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7877,878,0,0,0,0,100,33,46,46,44,32,33,31,0,0,67,0,0,0,0,0,0,13641,1143,963,0,885,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
77007,2694,981,89,45,9999,0,0,659,0,0,0,4193,2763,0,0,63,2,2,3,1382,492,2000,1,0,4,72,72,40734,14961,305,1488,238,68,931,0,1,2,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9441,928,0,0,0,0,100,30,51,45,45,30,30,30,0,0,66,0,0,0,0,0,0,13641,1143,963,0,885,78,253,253,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
78007,2694,981,89,45,9999,0,0,529,0,0,0,4193,2218,0,0,63,2,2,2,1382,492,2000,1,0,4,72,72,47868,14919,412,1119,448,67,1569,1,21,8,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8095,954,0,0,0,0,100,33,48,48,44,33,31,31,0,0,70,0,0,0,0,0,0,13641,1143,963,0,885,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
79033,2690,982,89,44,9999,0,0,407,0,0,0,4210,1713,0,0,63,2,2,2,1382,492,2000,1,0,4,72,72,43705,15182,305,1191,502,171,1556,1,0,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8412,950,0,0,0,0,100,31,50,46,48,31,30,30,0,0,71,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
80007,2690,982,89,44,9999,0,0,607,0,0,0,4210,2555,0,0,63,2,2,4,1382,492,2000,1,0,4,71,72,49978,15362,315,1536,365,67,1799,0,24,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8017,881,0,0,0,0,100,34,50,44,46,34,30,29,0,0,71,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
81007,2690,982,89,44,9999,0,0,640,0,0,0,4210,2694,0,0,63,2,2,3,1382,545,2000,1,0,4,72,72,43327,15129,322,1342,303,75,1121,0,1,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8684,922,0,0,0,0,100,32,48,48,49,31,32,32,0,0,70,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
82007,2690,982,89,44,9999,0,0,658,0,0,0,4210,2770,0,0,63,2,2,4,1382,545,2000,1,0,4,72,72,42886,14966,262,1217,378,71,1549,0,0,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9933,885,0,0,0,0,100,34,48,48,47,32,34,33,0,0,71,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
83007,2690,982,89,44,9999,0,0,470,0,0,0,4210,1978,0,0,63,2,2,4,1382,545,2000,1,0,4,72,72,43520,15021,289,1369,430,68,1800,0,1,8,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8681,850,0,0,0,0,100,34,51,51,50,34,31,33,0,0,68,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
84007,2690,982,89,44,9999,0,0,473,0,0,0,4210,1991,0,0,63,2,2,3,1382,545,2000,1,0,4,72,72,42292,14923,298,1454,332,67,946,0,3,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8212,906,0,0,0,0,100,37,46,50,48,37,35,37,0,0,68,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
85007,2690,982,89,44,9999,0,0,783,0,0,0,4210,3296,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,48506,15132,386,1202,396,67,1602,1,23,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8756,968,0,0,0,0,100,33,51,48,48,31,33,32,0,0,71,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
86007,2690,982,89,44,9999,0,0,456,0,0,0,4210,1919,0,0,63,2,2,3,1382,545,2000,1,0,4,71,72,49782,15304,288,1332,496,68,1410,0,22,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8290,921,0,0,0,0,100,36,49,47,44,36,33,32,0,0,72,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
87008,2690,982,89,44,9999,0,0,301,0,0,0,4210,1267,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,43498,15437,284,1350,495,69,1147,0,3,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9775,957,0,0,0,0,100,35,50,49,46,35,34,31,0,0,72,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
88008,2690,982,89,44,9999,0,0,535,0,0,0,4210,2252,0,0,63,2,2,4,1382,545,2000,1,0,4,70,72,51751,15300,259,1402,492,67,1432,0,43,7,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8366,849,0,0,0,0,100,32,46,47,48,32,32,31,0,0,69,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
89008,2690,982,89,44,9999,0,0,663,0,0,0,4203,2786,0,0,63,2,2,3,1382,545,2000,1,0,4,72,72,42517,15138,309,1349,437,70,1661,1,1,7,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9307,912,0,0,0,0,100,35,47,46,47,35,32,33,0,0,69,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
90008,2690,982,89,44,9999,0,0,586,0,0,0,4203,2462,0,0,63,2,2,3,1382,545,2000,1,0,4,72,72,48394,15245,357,1434,417,60,1758,0,22,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8739,905,0,0,0,0,100,37,50,50,49,33,36,37,0,0,71,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
91008,2690,982,89,44,9999,0,0,662,0,0,0,4203,2782,0,0,63,2,2,4,1382,492,2000,1,0,4,71,72,49003,15472,693,1453,452,67,1264,0,14,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8647,869,0,0,0,0,100,34,49,50,49,34,34,32,0,0,71,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
92008,2690,982,89,44,9999,0,0,453,0,0,0,4203,1903,0,0,63,2,2,3,1382,492,2000,1,0,4,72,72,42347,15122,361,1389,360,66,1266,0,9,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8659,924,0,0,0,0,100,33,49,48,49,33,33,33,0,0,70,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
93008,2690,982,89,44,9999,0,0,609,0,0,0,4203,2559,0,0,63,2,2,2,1382,492,2000,1,0,4,71,72,51120,15011,336,1381,463,67,1739,1,44,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9321,940,0,0,0,0,100,36,48,53,51,36,32,33,0,0,69,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
94008,2690,982,89,44,9999,0,0,682,0,0,0,4203,2866,0,0,63,2,2,4,1382,492,2000,1,0,4,71,72,44237,15171,295,1369,292,70,1596,0,0,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,10944,933,0,0,0,0,100,36,48,53,51,36,32,33,0,0,72,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
95008,2690,982,89,44,9999,0,0,729,0,0,0,4203,3063,0,0,63,2,2,4,1382,492,2000,1,0,4,72,72,47935,15286,336,1555,361,67,1478,0,27,7,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7938,850,0,0,0,0,100,36,48,48,50,36,32,31,0,0,67,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
96008,2690,982,89,44,9999,0,0,408,0,0,0,4203,1714,0,0,63,2,2,4,1382,492,2000,1,0,4,71,72,45271,14946,348,1212,383,68,1305,0,3,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8133,878,0,0,0,0,100,37,46,50,50,32,36,37,0,0,71,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
97008,2690,982,89,44,9999,0,0,399,0,0,0,4203,1676,0,0,63,2,2,3,1382,492,2000,1,0,4,72,72,42066,15041,298,1329,288,70,1480,0,0,2,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8878,918,0,0,0,0,100,36,51,51,51,36,33,34,0,0,69,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
98008,2690,982,89,44,9999,0,0,304,0,0,0,4203,1277,0,0,63,2,2,4,1382,492,2000,1,0,4,70,72,48556,14947,280,1239,383,66,1481,0,22,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8736,869,0,0,0,0,100,35,49,50,51,35,33,33,0,0,70,0,0,0,0,0,0,13641,1145,964,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
99037,2686,983,89,44,9999,0,0,358,0,0,0,4214,1508,0,0,63,2,2,4,1382,492,2000,1,0,4,72,72,42704,14898,283,1311,265,69,1022,0,0,2,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,10458,904,0,0,0,0,100,34,47,51,52,33,33,34,0,0,72,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
100008,2686,983,89,44,9999,0,0,568,0,0,0,4214,2393,0,0,63,2,2,4,1382,492,2000,1,0,4,72,72,47829,15160,331,1508,423,67,1580,1,22,9,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8475,874,0,0,0,0,100,37,47,49,48,37,33,35,0,0,70,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
101008,2686,983,89,44,9999,0,0,500,0,0,0,4214,2107,0,0,63,2,2,4,1382,492,2000,1,0,4,72,72,46785,15014,297,1305,304,67,1321,0,2,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7649,863,0,0,0,0,100,37,45,47,47,33,37,32,0,0,71,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
102008,2686,983,89,44,9999,0,0,646,0,0,0,4214,2722,0,0,63,2,2,3,1382,492,2000,1,0,4,71,72,42397,14859,295,1325,309,67,1176,0,17,2,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8056,923,0,0,0,0,100,33,44,51,48,33,33,32,0,0,66,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
103008,2686,983,89,44,9999,0,0,700,0,0,0,4214,2949,0,0,63,2,2,4,1382,492,2000,1,0,4,71,72,47503,14894,355,1268,408,67,1648,1,22,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7500,871,0,0,0,0,100,36,51,53,53,36,36,36,0,0,66,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
104009,2686,983,89,44,9999,0,0,441,0,0,0,4214,1858,0,0,63,2,2,4,1382,492,2000,1,0,4,72,72,42565,14968,302,1388,305,69,1116,0,0,2,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,11419,896,0,0,0,0,100,35,50,51,49,35,34,33,0,0,73,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
105009,2686,983,89,44,9999,0,0,624,0,0,0,4214,2629,0,0,63,2,2,4,1382,492,2000,1,0,4,71,72,49714,15050,315,1272,420,67,1527,0,27,10,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9300,849,0,0,0,0,100,33,50,52,51,31,33,33,0,0,74,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
106009,2686,983,89,44,9999,0,0,443,0,0,0,4214,1866,0,0,63,2,2,4,1382,492,2000,1,0,4,72,72,45038,15118,310,1284,313,165,1171,0,0,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8776,852,0,0,0,0,100,35,48,49,50,35,32,33,0,0,75,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
107009,2686,983,89,44,9999,0,0,546,0,0,0,4214,2300,0,0,63,2,2,3,1382,492,2000,1,0,4,72,72,43186,14961,295,1208,302,71,1475,0,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8587,896,0,0,0,0,100,33,49,53,50,33,31,33,0,0,72,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
108009,2686,983,89,44,9999,0,0,566,0,0,0,4214,2385,0,0,63,2,2,4,1382,492,2000,1,0,4,70,72,49095,14959,265,1278,380,67,1492,0,24,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7923,873,0,0,0,0,100,34,47,48,46,34,32,29,0,0,69,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
109009,2686,983,89,44,9999,0,0,370,0,0,0,4207,1556,0,0,63,2,2,3,1382,492,2000,1,0,4,73,72,41439,14947,288,1440,309,68,1137,0,0,2,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8267,931,0,0,0,0,100,31,45,45,50,30,29,31,0,0,69,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
110009,2686,983,89,44,9999,0,0,609,0,0,0,4200,2557,0,0,63,2,2,4,1382,492,2000,1,0,4,70,72,47546,14837,372,1196,356,67,1281,0,23,9,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7906,861,0,0,0,0,100,35,48,50,46,35,31,31,0,0,67,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
111009,2686,983,89,44,9999,0,0,444,0,0,0,4200,1864,0,0,63,2,2,4,1382,492,2000,1,0,4,71,72,44017,14793,307,1112,335,69,1637,1,2,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8130,881,0,0,0,0,100,32,47,51,48,28,32,30,0,0,70,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
112009,2686,983,89,44,9999,0,0,485,0,0,0,4200,2037,0,0,63,2,2,3,1382,492,2000,1,0,4,72,72,45825,15113,334,1462,404,66,1302,0,15,2,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8241,884,0,0,0,0,100,30,43,47,43,30,28,29,0,0,69,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
113010,2686,983,89,44,9999,0,0,621,0,0,0,4200,2608,0,0,63,2,2,4,1382,492,2000,1,0,4,71,72,50798,15274,369,1406,454,68,1595,0,26,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,10102,864,0,0,0,0,100,34,49,50,50,34,28,30,0,0,76,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
114010,2686,983,89,44,9999,0,0,618,0,0,0,4200,2595,0,0,63,2,2,4,1382,492,2000,1,0,4,71,72,47169,15302,336,1122,260,170,1264,0,0,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,10175,846,0,0,0,0,100,28,45,43,48,28,28,27,0,0,81,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
115009,2686,983,89,44,9999,0,0,633,0,0,0,4200,2658,0,0,63,2,2,4,1382,492,2000,1,0,4,72,72,45790,15120,337,1066,246,165,1202,0,0,9,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,10106,863,0,0,0,0,100,29,46,48,45,29,29,28,0,0,79,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
116010,2686,983,89,44,9999,0,0,459,0,0,0,4200,1927,0,0,63,2,2,4,1382,492,2000,1,0,4,72,72,45790,15020,314,1156,375,68,1131,0,2,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8875,848,0,0,0,0,100,28,45,48,47,26,28,24,0,0,76,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
117010,2686,983,89,44,9999,0,0,303,0,0,0,4200,1272,0,0,63,2,2,3,1382,492,2000,1,0,4,72,72,44320,14864,340,1267,270,67,955,0,20,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,6000,868,0,0,0,0,100,29,49,43,44,29,28,26,0,0,64,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
118010,2686,983,89,44,9999,0,0,450,0,0,0,4200,1890,0,0,63,2,2,3,1382,492,2000,1,0,4,71,72,44320,14928,516,1306,451,61,2013,2,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,6383,920,0,0,0,0,100,31,42,47,46,31,27,27,0,0,60,0,0,0,0,0,0,13641,1146,965,0,886,78,253,253,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
