Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,power_count_neg,power_count_pos,power_current,power_current_neg,power_current_pos,power_level_state,power_voltage,power_wattage,power_wattage_neg,power_wattage_pos,iad_millimeter,shader_hitches,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_microseconds,icfl_mean_microseconds,icfl_stdev_microseconds,slice_headroom_mean_microseconds,slice_headroom_stdev_microseconds,slice_gpu_start_delay_min_microseconds,slice_gpu_start_delay_max_microseconds,screen_tear_count,early_frame_count,stale_frame_count,direct_render_frame_count,total_layer_count,merged_layer_count,maximum_rotational_speed_degrees_per_second,eye_texture_scale_factor,foveation_mode,foveation_level,dynamic_foveation_enabled,eye_tracked_foveation_latency_milliseconds,symmetric_fov,eye_buffer_width,eye_buffer_height,swap_chain_width,swap_chain_height,front_buffer_width,front_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,local_dimming_enabled,cabc_enabled,temporal_dimming_enabled,temporal_dimming_gain,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,extrapolation_factor_mean,extrapolation_factor_rms,data_extrapolation_factor_mean,data_extrapolation_factor_rms,app_vss_MB,app_rss_MB,app_uss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_gpu_physical_MB,app_gpu_virtual_MB,app_gpu_allocated_percentage,stale_frames_consecutive,max_repeated_frames,skipped_frames,face_tracking_overall_latency_milliseconds,face_tracking_processing_latency_milliseconds,face_tracking_frame_to_frame_latency_milliseconds,face_tracking_frames_dropped,face_tracking_frames_per_second,eye_tracking_overall_latency_milliseconds,eye_tracking_processing_latency_milliseconds,eye_tracking_frame_to_frame_latency_milliseconds,eye_tracking_frames_dropped,eye_tracking_frames_per_second,hand_tracking_overall_latency_milliseconds,hand_tracking_processing_latency_milliseconds,hand_tracking_frame_to_frame_latency_milliseconds,hand_tracking_frames_dropped,hand_tracking_frames_per_second,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height,app_frame_throttle,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
277023,3420,505,96,40,9999,0,0,479,0,0,0,4275,2047,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36585,14997,337,757,176,67,561,1,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3085,2263,0,0,0,0,100,38,55,52,62,36,38,35,0,0,41,0,0,0,0,0,0,12668,686,489,0,408,80,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
278023,3420,505,96,40,9999,0,0,878,0,0,0,4275,3753,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36972,15431,411,1006,326,68,326,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3042,2292,0,0,0,0,100,43,52,50,59,43,43,40,0,0,41,0,0,0,0,0,0,12668,686,489,0,408,80,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
279050,3423,504,96,40,9999,0,0,734,0,0,0,4260,3126,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36808,15137,306,862,169,68,212,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3239,2289,0,0,0,0,100,41,54,52,59,40,40,41,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
280025,3423,504,96,40,9999,0,0,682,0,0,0,4260,2905,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36806,14947,351,800,127,67,202,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3109,2259,0,0,0,0,100,40,52,54,60,40,40,39,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
281025,3423,504,96,40,9999,0,0,573,0,0,0,4260,2440,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36548,14895,327,703,134,66,604,1,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3123,2258,0,0,0,0,100,44,56,54,60,44,43,43,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
282024,3423,504,96,40,9999,0,0,693,0,0,0,4260,2952,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36531,14927,325,796,207,66,214,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3146,2259,0,0,0,0,100,42,56,51,59,39,42,39,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
283024,3423,504,96,40,9999,0,0,598,0,0,0,4260,2547,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36473,14799,332,641,136,67,209,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3141,2293,0,0,0,0,100,41,54,52,59,41,40,38,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
284024,3423,504,96,40,9999,0,0,367,0,0,0,4260,1563,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36495,14839,332,618,117,67,396,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3129,2223,0,0,0,0,100,42,52,50,59,41,41,42,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
285024,3423,504,96,40,9999,0,0,914,0,0,0,4260,3893,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36427,14842,357,657,128,67,598,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3098,2257,0,0,0,0,100,37,52,48,58,36,37,34,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
286024,3423,504,96,40,9999,0,0,409,0,0,0,4260,1742,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36756,15028,303,737,173,68,223,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3221,2328,0,0,0,0,100,42,51,48,58,42,42,42,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
287024,3423,504,96,40,9999,0,0,673,0,0,0,4260,2866,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36787,15058,317,758,247,67,226,1,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3068,2193,0,0,0,0,100,42,51,49,57,42,41,39,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
288024,3423,504,96,40,9999,0,0,586,0,0,0,4260,2496,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36733,14956,296,741,174,67,224,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3070,2291,0,0,0,0,100,36,51,49,57,36,34,35,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
289024,3423,504,96,40,9999,0,0,630,0,0,0,4282,2697,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36740,14894,336,715,127,67,239,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3301,2302,0,0,0,0,100,46,56,51,59,45,46,45,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
290025,3423,504,96,40,9999,0,0,718,0,0,0,4282,3074,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36615,14865,344,682,122,67,364,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3204,2259,0,0,0,0,100,39,52,52,61,38,39,37,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
291025,3423,504,96,40,9999,0,0,535,0,0,0,4282,2290,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36661,14951,318,693,120,67,499,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3125,2321,0,0,0,0,100,61,64,64,71,61,57,54,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
292025,3423,504,96,40,9999,0,0,819,0,0,0,4282,3506,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36754,14968,284,701,143,67,435,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3042,2255,0,0,0,0,100,45,52,52,60,45,45,44,0,0,40,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
293025,3423,504,96,40,9999,0,0,666,0,0,0,4282,2851,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36647,14927,308,675,165,67,577,1,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3165,2289,0,0,0,0,100,39,47,47,56,37,39,37,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
294025,3423,504,96,40,9999,0,0,506,0,0,0,4282,2166,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36592,14994,353,849,128,67,538,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3275,2295,0,0,0,0,100,38,53,53,58,35,38,36,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
295025,3423,504,96,40,9999,0,0,881,0,0,0,4282,3772,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36711,14968,315,721,103,67,362,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3168,2258,0,0,0,0,100,44,52,50,59,43,44,43,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
296025,3423,504,96,40,9999,0,0,483,0,0,0,4282,2068,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36600,14883,333,675,112,67,299,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3127,2324,0,0,0,0,100,39,55,52,59,38,39,37,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
297025,3423,504,96,40,9999,0,0,699,0,0,0,4282,2993,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36476,14913,338,684,120,67,547,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3073,2189,0,0,0,0,100,38,51,51,60,35,38,34,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
298026,3423,504,96,40,9999,0,0,712,0,0,0,4282,3048,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36790,15045,443,771,129,67,505,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3102,2259,0,0,0,0,100,43,54,52,62,42,42,43,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
299048,3417,504,96,41,9999,0,0,423,0,0,0,4273,1807,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36615,15041,322,756,152,67,300,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3298,2292,0,0,0,0,100,42,53,51,57,42,42,39,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
300025,3417,504,96,41,9999,0,0,543,0,0,0,4273,2320,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36720,15042,480,746,140,67,429,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3219,2264,0,0,0,0,100,38,55,53,60,38,37,38,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
301025,3417,504,96,41,9999,0,0,725,0,0,0,4273,3097,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36715,14906,300,668,112,67,274,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3152,2258,0,0,0,0,100,44,57,54,61,43,44,41,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
302025,3417,504,96,41,9999,0,0,737,0,0,0,4273,3149,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36449,14914,319,670,130,67,427,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3174,2255,0,0,0,0,100,38,55,53,62,38,38,38,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
303026,3417,504,96,41,9999,0,0,495,0,0,0,4273,2115,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36778,14878,296,689,174,66,599,1,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3217,2340,0,0,0,0,100,39,53,52,58,39,37,35,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
304026,3417,504,96,41,9999,0,0,635,0,0,0,4273,2713,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36543,14922,331,756,190,67,232,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3253,2228,0,0,0,0,100,45,56,55,64,44,45,45,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
305026,3417,504,96,41,9999,0,0,899,0,0,0,4273,3841,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36503,14916,329,688,144,67,216,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3249,2279,0,0,0,0,100,41,51,50,58,39,41,38,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
306026,3417,504,96,41,9999,0,0,754,0,0,0,4273,3221,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36514,14842,325,631,102,68,201,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3219,2340,0,0,0,0,100,39,53,51,61,38,39,37,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
307026,3417,504,96,41,9999,0,0,562,0,0,0,4273,2401,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36487,14836,339,578,110,67,195,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3113,2277,0,0,0,0,100,42,52,51,59,39,42,38,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
308026,3417,504,96,41,9999,0,0,978,0,0,0,4273,4178,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36572,14905,344,694,153,68,439,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3119,2309,0,0,0,0,100,40,53,51,62,40,37,37,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
309026,3417,504,96,41,9999,0,0,762,0,0,0,4255,3242,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36689,15006,325,776,132,67,273,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3222,2307,0,0,0,0,100,46,51,52,59,43,46,42,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
310026,3417,504,96,41,9999,0,0,527,0,0,0,4255,2242,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36560,14867,331,674,128,66,209,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3197,2271,0,0,0,0,100,41,50,52,63,41,41,40,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
311026,3417,504,96,41,9999,0,0,829,0,0,0,4255,3527,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36434,14797,342,612,102,67,245,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3229,2338,0,0,0,0,100,36,53,51,60,36,36,33,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
312026,3417,504,96,41,9999,0,0,745,0,0,0,4255,3169,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36433,14730,343,561,108,67,192,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3096,2190,0,0,0,0,100,43,52,52,59,43,43,41,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
313026,3417,504,96,41,9999,0,0,692,0,0,0,4255,2944,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36369,14741,331,547,109,67,258,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3237,2359,0,0,0,0,100,37,55,52,59,37,37,36,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
314026,3417,504,96,41,9999,0,0,862,0,0,0,4255,3667,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36635,15013,312,743,157,67,488,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3319,2304,0,0,0,0,100,38,58,55,67,37,38,36,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
315027,3417,504,96,41,9999,0,0,592,0,0,0,4255,2518,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36780,15128,327,882,176,67,688,1,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3176,2275,0,0,0,0,100,43,55,52,60,42,42,43,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
316027,3417,504,96,41,9999,0,0,531,0,0,0,4255,2259,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36860,15097,321,873,141,67,212,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3197,2330,0,0,0,0,100,43,56,56,62,39,43,40,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
317028,3417,504,96,41,9999,0,0,535,0,0,0,4255,2276,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36668,15045,352,834,129,66,234,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3077,2187,0,0,0,0,100,38,56,56,61,36,38,38,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
318028,3417,504,96,41,9999,0,0,849,0,0,0,4255,3612,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36750,15060,447,798,141,67,333,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3085,2305,0,0,0,0,100,46,53,53,60,45,46,42,0,0,41,0,0,0,0,0,0,12668,686,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
319050,3414,504,96,41,9999,0,0,298,0,0,0,4265,1270,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,36670,15105,312,859,146,67,420,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3355,2235,0,0,0,0,100,39,56,53,62,39,39,38,0,0,41,0,0,0,0,0,0,12668,685,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
320027,3414,504,96,41,9999,0,0,852,0,0,0,4265,3633,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36565,15016,325,783,107,68,364,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3132,2268,0,0,0,0,100,39,54,51,61,37,38,39,0,0,41,0,0,0,0,0,0,12668,685,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
321028,3414,504,96,41,9999,0,0,851,0,0,0,4265,3629,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,36792,14841,334,650,100,67,217,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,3239,2341,0,0,0,0,100,43,53,54,60,42,43,40,0,0,41,0,0,0,0,0,0,12668,685,488,0,408,79,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
